date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
29-11-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.24,1.14,9,0.51,31.61,7.3,0.083,0.046,0.095,0.073,LOW,0
30-11-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.35,1.99,40,0.38,30.99,7.09,0.166,0.177,0.286,0.194,LOW,0
01-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.18,2.15,13,0.37,29.47,6.98,0.154,0.029,0.309,0.141,LOW,0
02-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.27,0.84,226,0.38,30.85,8.1,0.244,0.221,0.19,0.225,LOW,0
03-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.28,2.19,88,0.3,32.74,6.74,0.219,0.139,0.383,0.224,LOW,0
04-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.27,1.16,44,0.44,32.59,6.27,0.114,0.099,0.157,0.117,LOW,0
05-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.5,1.65,60,0.49,33.1,7.97,0.16,0.34,0.147,0.22,LOW,0
06-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.26,2.83,48,0.37,30.16,6.83,0.229,0.092,0.366,0.208,LOW,0
07-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.38,1.45,109,0.33,33.53,6.11,0.188,0.253,0.291,0.231,LOW,0
08-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.26,2.66,29,0.4,32.63,8.09,0.202,0.079,0.322,0.183,LOW,0
09-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.17,1.75,14,0.24,29.27,7.83,0.128,0.039,0.406,0.153,LOW,0
10-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.18,1.21,64,0.38,32.14,7.26,0.134,0.063,0.221,0.126,LOW,0
11-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.41,1.24,66,0.46,32.48,7.21,0.138,0.254,0.143,0.18,LOW,0
12-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.4,1.84,56,0.32,30.67,6.88,0.169,0.237,0.333,0.226,LOW,0
13-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.37,0.55,103,0.45,31.39,6.83,0.122,0.239,0.096,0.158,LOW,0
14-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.19,1.4,27,0.39,32.21,6.32,0.116,0.028,0.227,0.107,LOW,0
15-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.36,1.26,13,0.41,29.69,4.74,0.095,0.169,0.195,0.141,LOW,0
16-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.18,2.95,15,0.45,31.06,7.34,0.209,0.03,0.296,0.164,LOW,0
17-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.34,2.46,8,0.46,34.01,6.91,0.171,0.145,0.245,0.177,LOW,0
18-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.22,2.94,147,0.4,32.64,6.76,0.319,0.118,0.345,0.254,LOW,0
19-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.13,2.48,49,0.35,30.03,6.66,0.206,0.103,0.357,0.2,LOW,0
20-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.16,1.41,133,0.19,31.62,7.07,0.205,0.129,0.427,0.223,LOW,0
21-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.51,2.04,15,0.31,31.42,6.89,0.149,0.32,0.36,0.251,LOW,0
22-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.51,2.01,11,0.41,30.04,8.54,0.143,0.317,0.258,0.227,LOW,0
23-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.29,1.53,49,0.31,31.14,7.47,0.143,0.123,0.318,0.171,LOW,0
24-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.38,1.28,52,0.25,33,7.84,0.129,0.215,0.357,0.204,LOW,0
25-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.26,0.96,0,0.26,31.79,7.73,0.064,0.06,0.32,0.114,LOW,0
26-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.52,0.28,103,0.42,32.08,7.62,0.104,0.389,0.103,0.204,LOW,0
27-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.56,0.73,112,0.5,31.39,7.04,0.142,0.435,0.061,0.228,LOW,0
28-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.13,1.19,9,0.3,30.73,7.34,0.087,0.076,0.299,0.126,LOW,0
29-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.38,1.56,38,0.4,33.38,7.45,0.136,0.205,0.23,0.179,LOW,0
30-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.29,1.73,47,0.48,31.94,6.41,0.154,0.121,0.164,0.145,LOW,0
31-12-2025,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.5,1.61,86,0.36,32.73,5.89,0.179,0.357,0.274,0.26,LOW,0
01-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.45,1.34,18,0.61,30.15,7.14,0.104,0.262,0.112,0.161,LOW,0
02-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.41,1.74,0,0.4,31.23,7.57,0.116,0.21,0.245,0.175,LOW,0
03-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.2,0.93,101,0.48,31.13,7.16,0.146,0.067,0.098,0.109,LOW,0
04-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.57,1,97,0.42,30.88,6.46,0.147,0.435,0.163,0.251,LOW,0
05-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.13,1.77,10,0.55,30.86,7.23,0.126,0.077,0.147,0.113,LOW,0
06-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.51,2.14,8,0.41,32.49,7.48,0.149,0.315,0.268,0.231,LOW,0
07-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.17,24,1078,0.078121928,32.49,4.542540152,1,0.749,1,0.912,HIGH,1
08-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.35,14.55,2937,0,32.32,6.029456272,1,1,1,1,HIGH,1
09-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.14,13.78,1099,0.03860334,29.03,3.878307471,1,0.793,1,0.927,HIGH,1
10-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.36,16.29,1144,0.13955157,31.9,5.28311003,1,0.923,1,0.973,HIGH,1
11-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.37,12.8,2168,0.060548817,31.6,5.354756076,1,1,1,1,HIGH,1
12-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.24,20.65,1062,0.062372295,29.8,5.473069567,1,0.748,1,0.912,HIGH,1
13-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.17,25.59,2065,0.164632825,31.99,3.909463165,1,1,1,1,HIGH,1
14-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.44,28.97,3045,0,31.44,4.621282857,1,1,1,1,HIGH,1
15-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.25,12.36,1544,0.096765024,29.16,2.830576207,1,1,1,1,HIGH,1
16-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.25,2,33,0.53,31.43,7.19,0.161,0.072,0.167,0.131,LOW,0
17-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.24,2.08,65,0.31,30.63,6.29,0.193,0.083,0.363,0.189,LOW,0
18-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.24,1.01,36,0.37,31.85,7.25,0.097,0.064,0.214,0.109,LOW,0
19-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.02,1.55,105,0.43,33.59,7.1,0.191,0.25,0.199,0.213,LOW,0
20-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7,2.47,128,0.47,30.76,7.33,0.271,0.285,0.236,0.269,LOW,0
21-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.47,2.1,18,0.36,31.64,7.87,0.155,0.282,0.315,0.231,LOW,0
22-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.23,1.32,120,0.4,31.52,8.26,0.188,0.11,0.21,0.165,LOW,0
23-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.38,2.21,31,0.48,31.92,8.08,0.173,0.201,0.204,0.189,LOW,0
24-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.25,1.74,76,0.46,31.75,7.07,0.179,0.101,0.185,0.153,LOW,0
25-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.14,3.05,44,0.46,31.48,8.18,0.24,0.089,0.294,0.198,LOW,0
26-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.19,1.91,25,0.52,30.47,7.75,0.148,0.027,0.159,0.108,LOW,0
27-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.57,1.97,42,0.38,31.69,7.49,0.166,0.398,0.284,0.271,LOW,0
28-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.21,1.98,20,0.31,30.62,6.84,0.149,0.023,0.355,0.146,LOW,0
29-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.22,2.57,27,0.43,30.63,6.82,0.194,0.038,0.284,0.157,LOW,0
30-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.49,0.56,71,0.49,30.59,7.04,0.097,0.337,0.057,0.173,LOW,0
31-01-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.41,1.82,81,0.34,32.15,7.05,0.189,0.264,0.312,0.24,LOW,0
01-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.51,1.35,28,0.4,30.31,7.23,0.113,0.329,0.212,0.209,LOW,0
02-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.36,3.14,56,0.42,29.08,7.04,0.256,0.197,0.342,0.253,LOW,0
03-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.52,2.65,32,0.46,30.04,8.4,0.203,0.341,0.261,0.263,LOW,0
04-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.62,1.74,84,0.36,29.75,8.49,0.186,0.476,0.285,0.307,MEDIUM,0
05-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.42,1.43,70,0.33,33.08,7.1,0.154,0.267,0.289,0.22,LOW,0
06-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.44,2.26,113,0.35,31.25,7.03,0.245,0.315,0.338,0.288,LOW,0
07-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.41,1.89,16,0.46,32.29,5.49,0.139,0.221,0.197,0.179,LOW,0
08-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.38,2.39,45,0.26,30.59,7.91,0.197,0.21,0.439,0.25,LOW,0
09-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.05,1.48,0,0.42,30.95,6.16,0.099,0.15,0.203,0.138,LOW,0
10-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.24,0.85,80,0.36,29.45,7.2,0.123,0.093,0.211,0.13,LOW,0
11-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.36,2.12,42,0.35,32.61,7.28,0.176,0.188,0.327,0.21,LOW,0
12-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.22,2.04,36,0.37,31.96,7.26,0.166,0.044,0.3,0.15,LOW,0
13-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.21,1.18,16,0.35,30.76,7.75,0.092,0.021,0.248,0.098,LOW,0
14-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.29,1.71,7,0.3,34.17,7.47,0.12,0.095,0.343,0.156,LOW,0
15-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.34,1.82,66,0.42,29.33,7.16,0.176,0.184,0.232,0.19,LOW,0
16-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.46,1.67,92,0.44,32.2,6.52,0.188,0.321,0.199,0.237,LOW,0
17-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.25,1.78,60,0.31,31.05,7.03,0.169,0.09,0.338,0.175,LOW,0
18-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.37,1.91,75,0.36,32.39,8.05,0.19,0.22,0.299,0.222,LOW,0
19-02-2026,PVT_KOKILABEN_MUM,Kokilaben Dhirubhai Ambani Hospital,7.29,1.02,41,0.43,33.97,6.1,0.102,0.117,0.155,0.118,LOW,0
24-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.45,3.03,236,0.34,27.67,7.93,0.399,0.407,0.412,0.404,MEDIUM,0
25-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.57,1.85,425,0.34,26.96,7.85,0.478,0.653,0.314,0.506,MEDIUM,0
26-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.42,3.66,228,0.43,26.77,7.73,0.434,0.372,0.375,0.4,MEDIUM,0
27-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.47,2.96,408,0.3,26.83,7.15,0.537,0.542,0.447,0.521,MEDIUM,0
28-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.66,2.79,356,0.37,27.58,8.83,0.483,0.697,0.363,0.534,MEDIUM,0
29-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.39,3.62,327,0.44,26.58,8.39,0.514,0.408,0.362,0.446,MEDIUM,0
30-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.54,3.61,193,0.23,27.25,7.8,0.401,0.469,0.571,0.459,MEDIUM,0
31-08-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,2.24,362,0.21,27.41,7.61,0.451,0.601,0.477,0.509,MEDIUM,0
01-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,2.47,350,0.33,28.8,8.42,0.456,0.593,0.376,0.488,MEDIUM,0
02-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.55,2.71,123,0.55,29.08,8.17,0.283,0.432,0.226,0.324,MEDIUM,0
03-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.69,1.91,256,0.16,25.22,7.39,0.341,0.661,0.499,0.484,MEDIUM,0
04-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.49,2.39,293,0.32,26.35,7.52,0.404,0.485,0.379,0.427,MEDIUM,0
05-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.37,3.44,350,0.31,25.75,8.89,0.521,0.403,0.477,0.471,MEDIUM,0
06-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.33,3.13,297,0.32,25.8,6.66,0.456,0.328,0.441,0.408,MEDIUM,0
07-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.46,3.79,189,0.34,25.64,8.66,0.41,0.386,0.476,0.415,MEDIUM,0
08-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.7,3.76,152,0.34,27.91,8.82,0.377,0.601,0.473,0.475,MEDIUM,0
09-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.5,1.6,273,0.12,26.98,7.06,0.334,0.482,0.513,0.422,MEDIUM,0
10-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.72,2.49,298,0.48,26.11,7.69,0.414,0.719,0.228,0.483,MEDIUM,0
11-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.68,2.73,330,0.35,27.73,8.44,0.457,0.7,0.378,0.526,MEDIUM,0
12-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.58,3.18,193,0.24,25.48,8.49,0.373,0.509,0.525,0.451,MEDIUM,0
13-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.47,4.46,384,0.29,26.98,7.77,0.617,0.526,0.582,0.578,MEDIUM,0
14-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.46,2.88,248,0.46,24.26,7.09,0.399,0.425,0.28,0.384,MEDIUM,0
15-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.58,2.46,217,0.52,28.17,8.54,0.345,0.525,0.205,0.38,MEDIUM,0
16-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,1.88,270,0.4,25.4,6.55,0.35,0.54,0.257,0.398,MEDIUM,0
17-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.5,2.23,432,0.37,26.46,7.82,0.509,0.588,0.316,0.498,MEDIUM,0
18-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.76,3.92,375,0.39,27.12,7,0.574,0.81,0.437,0.629,HIGH,0
19-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.79,3.21,296,0.39,27.31,7.92,0.461,0.787,0.378,0.558,MEDIUM,0
20-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.4,4.25,290,0.41,28.55,7.5,0.525,0.393,0.444,0.463,MEDIUM,0
21-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.31,3.5,151,0.38,27.84,8.27,0.359,0.211,0.412,0.318,MEDIUM,0
22-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.31,3.55,394,0.4,26.75,7.2,0.565,0.373,0.396,0.464,MEDIUM,0
23-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.58,1.94,352,0.38,28,8.03,0.423,0.615,0.282,0.462,MEDIUM,0
24-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.65,2.51,429,0.49,23.99,6.26,0.525,0.736,0.219,0.538,MEDIUM,0
25-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.61,2.99,241,0.37,25.87,7.36,0.4,0.571,0.379,0.456,MEDIUM,0
26-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.12,2.42,499,0.37,28.71,7.7,0.577,0.413,0.332,0.47,MEDIUM,0
27-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.69,3.52,319,0.37,25.48,7.06,0.5,0.703,0.423,0.556,MEDIUM,0
28-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.36,3.84,427,0.36,25.16,7.81,0.612,0.445,0.46,0.523,MEDIUM,0
29-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.39,3.1,349,0.23,28.53,8.06,0.497,0.423,0.528,0.477,MEDIUM,0
30-09-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.32,0.98,64,0.25,27.9,7.86,0.119,0.163,0.332,0.177,LOW,0
01-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.48,2.26,166,0.39,27.69,7.6,0.289,0.391,0.298,0.326,MEDIUM,0
02-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,2.05,87,0.34,25.45,7.7,0.209,0.418,0.331,0.307,MEDIUM,0
03-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.36,0.76,174,0.37,25.99,6.1,0.196,0.276,0.193,0.223,LOW,0
04-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.37,2.06,228,0.3,28.89,7.3,0.327,0.322,0.372,0.334,MEDIUM,0
05-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.57,1.95,322,0.34,26.86,8.13,0.398,0.585,0.323,0.448,MEDIUM,0
06-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.52,2.85,170,0.36,25.13,7.27,0.332,0.433,0.378,0.376,MEDIUM,0
07-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.32,2.68,222,0.5,27.85,7.8,0.364,0.268,0.223,0.302,MEDIUM,0
08-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.53,2.02,115,0.2,26.39,8.26,0.23,0.407,0.468,0.34,MEDIUM,0
09-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.16,2.08,151,0.38,26.24,7.06,0.264,0.141,0.293,0.227,LOW,0
10-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.69,1.31,131,0.25,27.23,7.94,0.197,0.577,0.359,0.362,MEDIUM,0
11-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.62,1.51,170,0.28,26.93,7.56,0.242,0.533,0.346,0.365,MEDIUM,0
12-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.31,1.65,198,0.3,25.65,8.35,0.275,0.242,0.338,0.276,LOW,0
13-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.59,1.69,249,0.45,25.4,7.04,0.32,0.556,0.191,0.377,MEDIUM,0
14-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.72,2.24,222,0.29,24.53,8.21,0.334,0.668,0.397,0.464,MEDIUM,0
15-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.54,1.16,231,0.32,24.91,7.69,0.27,0.494,0.277,0.35,MEDIUM,0
16-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.65,1.76,185,0.51,26.22,8.11,0.272,0.573,0.147,0.352,MEDIUM,0
17-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.54,2.13,189,0.38,25.99,7.48,0.299,0.466,0.297,0.357,MEDIUM,0
18-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.55,1.75,255,0.39,24.75,6.97,0.329,0.52,0.256,0.381,MEDIUM,0
19-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.52,2.42,158,0.37,26.66,6.97,0.293,0.425,0.332,0.347,MEDIUM,0
20-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.58,1.04,215,0.31,27.14,6.82,0.248,0.523,0.277,0.35,MEDIUM,0
21-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.68,2.09,168,0.27,26.19,8.2,0.279,0.592,0.404,0.414,MEDIUM,0
22-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.54,1.01,110,0.39,26.77,7.35,0.159,0.413,0.194,0.255,LOW,0
23-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.51,3,242,0.42,25.94,8.59,0.402,0.471,0.33,0.412,MEDIUM,0
24-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.38,22.29,2438,0,26.2,5.174710117,1,1,1,1,HIGH,1
25-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.6,21,1517,0,24.24,4.601340216,1,1,1,1,HIGH,1
26-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,20.91,1988,0,26.43,5.03111057,1,1,1,1,HIGH,1
27-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,27.56,2979,0,26.91,4.985801056,1,1,1,1,HIGH,1
28-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.55,29.15,1853,0.235138974,26.14,5.199349247,1,1,1,1,HIGH,1
29-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.28,29.54,1987,0.037627658,25.89,6.555740986,1,1,1,1,HIGH,1
30-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.39,12.86,3402,0,26.66,5.66284968,1,1,1,1,HIGH,1
31-10-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.63,16.06,2644,0,25.51,5.368252291,1,1,1,1,HIGH,1
01-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.5,24.75,2390,0,28.69,5.82207277,1,1,1,1,HIGH,1
02-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.6,21.79,1831,0.139705664,24.65,5.881801838,1,1,1,1,HIGH,1
03-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.49,28.75,2115,0,24.42,5.342080877,1,1,1,1,HIGH,1
04-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.79,19.29,1984,0,26.88,5.066096107,1,1,1,1,HIGH,1
05-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.42,1.53,215,0.39,24.36,8.18,0.281,0.363,0.237,0.301,MEDIUM,0
06-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.44,1.71,137,0.4,26.28,7.93,0.228,0.331,0.242,0.267,LOW,0
07-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.59,2.49,155,0.23,25.74,7.71,0.295,0.493,0.478,0.401,MEDIUM,0
08-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.81,1.77,196,0.35,24.31,7.67,0.281,0.741,0.297,0.445,MEDIUM,0
09-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.51,1.33,278,0.36,24.81,8.95,0.32,0.495,0.251,0.368,MEDIUM,0
10-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.59,2.34,192,0.3,26.74,8.03,0.316,0.518,0.395,0.402,MEDIUM,0
11-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.57,0.1,198,0.32,25.82,7.46,0.172,0.502,0.188,0.291,LOW,0
12-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.22,2.08,216,0.31,27.3,9,0.319,0.164,0.363,0.273,LOW,0
13-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.47,1.88,263,0.25,24.52,7.85,0.345,0.445,0.407,0.392,MEDIUM,0
14-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.5,1.45,146,0.38,27.18,7.58,0.218,0.397,0.241,0.285,LOW,0
15-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.64,1.93,110,0.26,26.8,7.93,0.22,0.513,0.401,0.359,MEDIUM,0
16-11-2025,PVT_MANIPAL_BLR,Manipal Hospital,7.56,0.42,218,0.36,24.87,8.61,0.21,0.505,0.175,0.306,MEDIUM,0
