date,hospital_id,hospital_name,hospital_type,city,state,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,hospital_outbreak_flag,tenant_profile,hospital_name_water,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag,lat,lng,rolling_cases_24h,rolling_cases_72h,delta_cases,case_growth_rate,water_contamination_index,humidity_index,rainfall_index,environmental_risk_index,future_cases_48h,predicted_cases_48h,raw_risk_score,riskScore,riskLevel,anomaly_val,is_anomaly,anomaly_score
2026-01-15,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,110,13,10,15,38,0.6101694915254238,35.1,1.05,0,meridian,Meridian Health — Mumbai - Central,7.56,2.63,152,0.28,22.46,6.74,0.334,0.382,0.444,0.06,LOW,0,19.0976,72.8492,0.4761904761904762,0.5409090909090909,0.3920265780730897,0.0635475352112676,0.042450002948869345,0.0,0.07832042882668255,0.07832042882668255,120.0,119.7029236128887,49.93787382188838,39.52086819450118,Low-Mod,1,False,0.1394855822666085
2026-01-16,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,130,13,8,18,59,0.7627118644067795,54.0,0.7,0,meridian,Meridian Health — Mumbai - Central,7.65,3.3,135,0.33,23.26,6.38,0.469,0.234,0.335,0.067,LOW,0,19.0976,72.8492,0.5714285714285714,0.5575757575757576,0.5182724252491695,0.09352112676056339,0.03798280877748106,0.0,0.09827278141751042,0.09827278141751039,120.0,122.54408738415948,51.139847031163335,40.780872943653506,Low-Mod,1,False,0.123141739257915
2026-01-17,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,120,13,17,11,61,0.7118644067796608,37.6,0.91,0,meridian,Meridian Health — Mumbai - Central,7.72,1.63,14,0.18,27.52,7.29,0.487,0.331,0.546,0.026,LOW,0,19.0976,72.8492,0.5238095238095238,0.5454545454545454,0.4186046511627907,0.06946912242686891,0.004342381561748638,0.0,0.04854079809410363,0.04854079809410361,130.0,121.0997079195713,49.05556259562202,38.59595878158954,Low-Mod,1,False,0.11027388027324331
2026-01-18,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,120,10,12,15,38,0.49152542372881347,27.1,1.73,0,meridian,Meridian Health — Mumbai - Central,7.52,2.8,215,0.19,28.29,4.64,0.439,0.458,0.497,0.071,LOW,0,19.0976,72.8492,0.5238095238095238,0.5606060606060606,0.45182724252491696,0.07661971830985916,0.05977289591314139,0.0,0.08338296605122096,0.08338296605122097,127.0,123.4112069211623,51.991499306371374,41.673643184377774,Low-Mod,1,False,0.14380050897430735
2026-01-19,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,130,17,8,15,50,0.30508474576271183,32.4,0.96,0,meridian,Meridian Health — Mumbai - Central,7.16,2.54,283,0.31,28.68,7.0,0.41,0.434,0.453,0.077,LOW,0,19.0976,72.8492,0.5714285714285714,0.5606060606060606,0.4850498338870432,0.0843661971830986,0.07830551109392081,0.0,0.07564026206075045,0.07564026206075047,112.0,123.41222441477194,52.47045771933391,42.17572581843522,Low-Mod,1,False,0.12610231124083288
2026-01-20,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,127,16,15,25,50,0.7966101694915254,48.5,1.34,0,meridian,Meridian Health — Mumbai - Central,7.61,3.83,204,0.28,30.82,7.18,0.018,0.614,0.515,0.085,LOW,0,19.0976,72.8492,0.5571428571428572,0.5712121212121212,0.4418604651162791,0.07447453954496208,0.05705033514243039,0.0,0.11405598570577725,0.11405598570577724,130.0,124.9392338364405,52.82776344590689,42.55028234673991,Low-Mod,1,False,0.1367761631286507
2026-01-21,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,112,12,18,17,64,0.5254237288135591,33.6,1.33,0,meridian,Meridian Health — Mumbai - Central,7.71,1.5,127,0.23,27.77,6.42,0.448,0.413,0.315,0.04,LOW,0,19.0976,72.8492,0.4857142857142858,0.5590909090909091,0.4019933554817276,0.06564045691471665,0.03530276658807587,0.0,0.04466944609886837,0.04466944609886836,125.0,123.38523039062771,50.859869614882044,40.48737815404616,Low-Mod,1,False,0.1470271911935822
2026-01-22,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,130,14,17,21,44,0.3389830508474575,42.6,0.62,0,meridian,Meridian Health — Mumbai - Central,7.51,0.1,307,0.1,27.68,6.14,0.404,0.432,0.498,0.044,LOW,0,19.0976,72.8492,0.5714285714285714,0.5590909090909091,0.5116279069767442,0.09155935613682092,0.08426771344670708,0.0,0.002977963073257892,0.0029779630732579276,127.0,123.25112870414601,51.8582625157922,41.53397369125084,Low-Mod,1,False,0.11671227374702459
2026-01-23,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,125,14,16,20,49,0.6101694915254238,47.2,0.73,0,meridian,Meridian Health — Mumbai - Central,7.33,2.75,339,0.15,21.58,5.14,0.629,0.396,0.49,0.087,LOW,0,19.0976,72.8492,0.5476190476190477,0.556060606060606,0.43521594684385384,0.07304442036836403,0.09374798551076473,0.0,0.08189398451459202,0.08189398451459207,130.0,122.47432158329053,52.62110804378508,42.333649574809385,Low-Mod,1,False,0.12125634227580179
2026-01-24,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,127,17,20,20,54,0.7627118644067795,33.3,0.98,0,meridian,Meridian Health — Mumbai - Central,7.71,2.1,185,0.19,25.94,5.08,0.429,0.343,0.545,0.057,LOW,0,19.0976,72.8492,0.5571428571428572,0.5787878787878787,0.4584717607973422,0.07810704225352112,0.051377533455951425,0.0,0.06253722453841573,0.0625372245384157,125.0,127.683055642941,53.2399205062391,42.98233844367115,Low-Mod,1,False,0.1467980939423068
2026-01-25,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,130,11,9,17,52,0.8135593220338982,39.2,1.38,0,meridian,Meridian Health — Mumbai - Central,7.41,0.28,267,0.25,28.8,4.12,0.579,0.224,0.561,0.041,LOW,0,19.0976,72.8492,0.5714285714285714,0.5787878787878787,0.46179401993355484,0.07881557058888766,0.07333083708114053,0.0,0.008338296605122099,0.008338296605122086,128.0,127.07269247442674,53.11238506825613,42.848645565740284,Low-Mod,1,False,0.12955596945923714
2026-01-26,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,125,10,17,12,46,0.2542372881355933,40.3,0.27,0,meridian,Meridian Health — Mumbai - Central,7.55,2.47,173,0.14,25.48,7.42,0.232,0.539,0.442,0.06,LOW,0,19.0976,72.8492,0.5476190476190477,0.5787878787878787,0.43521594684385384,0.07304442036836403,0.048165323216654114,0.0,0.07355568790946994,0.07355568790946998,127.0,127.5480922504851,53.19975347578837,42.940232139856114,Low-Mod,1,False,0.1451063949400062
2026-01-27,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,128,13,15,22,46,0.4576271186440678,38.0,1.07,0,meridian,Meridian Health — Mumbai - Central,7.45,0.24,274,0.22,28.22,4.08,0.487,0.352,0.476,0.042,LOW,0,19.0976,72.8492,0.5619047619047619,0.5803030303030303,0.46179401993355484,0.07885070422535212,0.07524554480704108,0.0,0.00714711137581894,0.007147111375818915,111.0,126.85509903556503,53.070877072195444,42.805133554190704,Low-Mod,1,False,0.1353300699371207
2026-01-28,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,127,11,10,21,46,0.694915254237288,34.6,0.66,0,meridian,Meridian Health — Mumbai - Central,7.61,2.56,311,0.2,26.98,5.56,0.393,0.481,0.59,0.081,LOW,0,19.0976,72.8492,0.5571428571428572,0.5757575757575758,0.4485049833887043,0.07589348591549296,0.08605349386155127,0.0,0.07623585467540203,0.07623585467540206,140.0,126.7475310488205,54.042975782128764,43.82416541089879,Low-Mod,1,False,0.13218058590309717
2026-01-29,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,111,8,14,15,60,0.6271186440677966,36.6,0.68,0,meridian,Meridian Health — Mumbai - Central,7.46,3.64,207,0.21,28.97,4.4,0.316,0.395,0.37,0.082,LOW,0,19.0976,72.8492,0.48095238095238096,0.5545454545454546,0.39867109634551495,0.06490850615504049,0.05780058236740718,0.0,0.10839785586658726,0.10839785586658723,138.0,121.89887092044938,51.57754439786784,41.23970243875666,Low-Mod,1,False,0.12845745754232657
2026-01-30,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,140,12,19,21,79,0.2881355932203389,8.4,1.15,1,meridian,Meridian Health — Mumbai - Central,7.5,2.47,225,0.19,25.9,7.14,0.414,0.357,0.313,0.068,LOW,0,19.0976,72.8492,0.6190476190476191,0.5727272727272728,0.5481727574750831,0.10090597639893414,0.06242276362549084,0.0,0.07355568790946994,0.07355568790946998,108.0,124.34404828299188,52.34585910105618,42.04511155053281,Low-Mod,1,False,0.0812414506747039
2026-01-31,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,138,19,17,19,77,0.5762711864406779,40.4,1.27,1,meridian,Meridian Health — Mumbai - Central,7.57,2.55,236,0.31,29.82,4.94,0.556,0.209,0.62,0.07,LOW,0,19.0976,72.8492,0.6095238095238096,0.5893939393939394,0.4451827242524917,0.0752917505030181,0.0654717573752594,0.0,0.07593805836807624,0.07593805836807621,117.0,128.06558903109814,53.9497689173778,43.72645849752203,Low-Mod,1,False,0.12127147639854369
2026-02-01,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,108,9,10,11,35,0.7118644067796608,30.2,0.63,0,meridian,Meridian Health — Mumbai - Central,7.59,1.93,361,0.2,30.79,5.67,0.206,0.071,0.393,0.079,LOW,0,19.0976,72.8492,0.46666666666666673,0.5848484848484847,0.35215946843853824,0.056411512553582364,0.09959360465674474,0.0,0.05747468731387731,0.05747468731387728,134.0,128.38303328698254,54.91576832763413,44.73909657897772,Low-Mod,1,False,0.09131785142378412
2026-02-02,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,117,14,12,23,61,0.6271186440677966,41.7,0.89,0,meridian,Meridian Health — Mumbai - Central,7.46,1.29,320,0.04,29.28,4.34,0.633,0.48,0.311,0.063,LOW,0,19.0976,72.8492,0.5095238095238095,0.5499999999999999,0.4817275747508306,0.0843661971830986,0.08815336315120294,0.0,0.0384157236450268,0.03841572364502677,131.0,121.07531062720255,51.45888238186738,41.11531139363948,Low-Mod,1,False,0.13065631284607776
2026-02-03,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,134,9,18,19,60,0.32203389830508466,43.0,1.24,1,meridian,Meridian Health — Mumbai - Central,7.44,2.96,216,0.14,27.42,6.07,0.54,0.426,0.247,0.074,LOW,0,19.0976,72.8492,0.5904761904761905,0.543939393939394,0.5083056478405316,0.09012639942217407,0.06008012695225436,0.0,0.08814770696843359,0.08814770696843355,129.0,119.05022428555449,50.30397059247377,39.90464020042232,Low-Mod,1,False,0.11658975891291762
2026-02-04,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,131,12,16,17,75,0.7457627118644067,40.9,0.94,1,meridian,Meridian Health — Mumbai - Central,7.8,1.85,185,0.2,27.91,4.59,0.208,0.239,0.287,0.053,LOW,0,19.0976,72.8492,0.5761904761904761,0.5787878787878787,0.4418604651162791,0.07453857473197394,0.051321299203256635,0.0,0.055092316855271,0.05509231685527105,135.0,127.71398016993685,53.17615421262515,42.9154934989008,Low-Mod,1,False,0.1408369000600806
2026-02-05,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,129,12,10,21,76,0.3728813559322034,28.0,1.23,0,meridian,Meridian Health — Mumbai - Central,7.64,1.19,348,0.26,23.24,7.72,0.414,0.559,0.38,0.066,LOW,0,19.0976,72.8492,0.5666666666666667,0.596969696969697,0.4451827242524917,0.07520051607354047,0.09583139599474964,0.0,0.03543776057176891,0.03543776057176895,114.0,128.27607428868268,54.53974920103325,44.34492316343628,Low-Mod,1,False,0.12117039228221893
2026-02-06,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,135,7,15,13,68,0.5084745762711863,37.0,1.36,1,meridian,Meridian Health — Mumbai - Central,7.75,3.83,281,0.21,28.73,4.11,0.416,0.51,0.515,0.095,LOW,0,19.0976,72.8492,0.5952380952380952,0.5984848484848484,0.47176079734219273,0.08094333442515558,0.07819167102139234,0.0,0.11405598570577725,0.11405598570577724,122.0,129.21609775542277,55.17274908986865,45.00848443085139,Moderate,1,False,0.12322622002657957
2026-02-07,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,114,12,13,20,48,0.7796610169491524,25.0,1.17,0,meridian,Meridian Health — Mumbai - Central,7.62,1.44,106,0.23,30.25,3.95,0.496,0.486,0.448,0.036,LOW,0,19.0976,72.8492,0.4952380952380953,0.5727272727272728,0.38205980066445183,0.06215962441314554,0.029513381694790654,0.0,0.04288266825491364,0.0428826682549136,117.0,124.91472456713012,51.2801179602449,40.92791618508931,Low-Mod,1,False,0.1318072174960802
2026-02-08,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,122,15,19,10,71,0.7118644067796608,33.1,0.88,0,meridian,Meridian Health — Mumbai - Central,7.91,3.83,126,0.17,26.86,7.53,0.486,0.308,0.551,0.074,LOW,0,19.0976,72.8492,0.5333333333333333,0.5621212121212121,0.47840531561461797,0.08314306893995552,0.035695034789800476,0.0,0.11405598570577725,0.11405598570577724,124.0,123.18163867771396,51.48406637183737,41.14171127237216,Low-Mod,1,False,0.1446141387483404
2026-02-09,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,117,14,10,20,41,0.6610169491525425,48.0,0.82,0,meridian,Meridian Health — Mumbai - Central,7.26,3.1,220,0.15,22.67,4.87,0.505,0.261,0.472,0.076,LOW,0,19.0976,72.8492,0.5095238095238095,0.5348484848484848,0.43521594684385384,0.07280997460170861,0.06119109633476113,0.0,0.09231685527099465,0.09231685527099465,123.0,119.13896761900045,50.414488490352966,40.02049392754334,Low-Mod,1,False,0.14285632724450936
2026-02-10,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,124,8,10,24,42,0.47457627118644063,39.1,1.11,0,meridian,Meridian Health — Mumbai - Central,7.51,1.94,171,0.16,23.13,5.84,0.352,0.2,0.514,0.052,LOW,0,19.0976,72.8492,0.5428571428571428,0.5499999999999999,0.4750830564784053,0.08218129288551823,0.04746582397581653,0.0,0.057772483621203095,0.05777248362120313,101.0,120.1593791116917,50.06545120016321,39.654605037610736,Low-Mod,1,False,0.14616643374338173
2026-02-11,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,123,16,10,11,42,0.23728813559322048,31.4,1.99,0,meridian,Meridian Health — Mumbai - Central,7.67,3.79,245,0.17,31.17,6.57,0.621,0.547,0.477,0.09,LOW,0,19.0976,72.8492,0.5380952380952381,0.5515151515151515,0.4485049833887043,0.07587005906406179,0.06829444254710991,0.0,0.1128648004764741,0.11286480047647407,114.0,119.26015905286546,50.88154490232423,40.5100999292951,Low-Mod,1,False,0.14003153319281741
2026-02-12,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,101,8,14,20,60,0.18644067796610175,46.5,0.91,0,meridian,Meridian Health — Mumbai - Central,7.74,2.31,139,0.22,28.92,6.42,0.249,0.336,0.326,0.053,LOW,0,19.0976,72.8492,0.4333333333333334,0.5272727272727272,0.37873754152823924,0.059993129508759874,0.03882083629934727,0.0,0.0687909469922573,0.0687909469922573,118.0,117.16490446882905,48.71849634643461,38.24261889724113,Low-Mod,1,False,0.1303546093147822
2026-02-13,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,114,11,10,19,37,0.5762711864406779,23.2,0.71,0,meridian,Meridian Health — Mumbai - Central,7.47,1.79,184,0.19,24.38,4.2,0.224,0.674,0.494,0.052,LOW,0,19.0976,72.8492,0.4952380952380953,0.5121212121212121,0.4950166112956811,0.08858457676753591,0.050985265254226815,0.0,0.053305539011316266,0.053305539011316294,117.0,112.74019831763923,47.15869267479566,36.60750754962977,Low-Mod,1,False,0.14782423223210645
2026-02-14,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,118,8,10,18,58,0.7288135593220338,48.3,1.97,0,meridian,Meridian Health — Mumbai - Central,7.36,2.42,326,0.17,22.52,6.05,0.524,0.239,0.434,0.081,LOW,0,19.0976,72.8492,0.5142857142857142,0.5045454545454545,0.46511627906976744,0.07988139362490734,0.09009550221988141,0.0,0.07206670637284097,0.07206670637284096,112.0,109.59638668002839,47.26208680233621,36.71589356916023,Low-Mod,1,False,0.13367935789047997
2026-02-15,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,117,14,9,15,56,0.8135593220338982,45.7,0.9,0,meridian,Meridian Health — Mumbai - Central,7.53,1.64,249,0.24,24.93,6.84,0.404,0.466,0.575,0.059,LOW,0,19.0976,72.8492,0.5095238095238095,0.5287878787878787,0.4485049833887043,0.07583194079732633,0.06878272044855732,0.0,0.048838594401429423,0.04883859440142946,123.0,118.7120873117255,50.03670248216122,39.62446832496603,Low-Mod,1,False,0.14445185455421444
2026-02-16,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,112,13,7,22,49,0.5084745762711863,20.8,0.59,0,meridian,Meridian Health — Mumbai - Central,7.5,4.52,125,0.2,29.23,4.04,0.335,0.426,0.548,0.084,LOW,0,19.0976,72.8492,0.4857142857142858,0.5257575757575758,0.43521594684385384,0.07264716504153124,0.035553763374494056,0.0,0.1346039309112567,0.13460393091125666,128.0,116.84010871547127,49.1486956965359,38.693588369794384,Low-Mod,1,False,0.16290433408472305
2026-02-17,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,123,15,12,14,45,0.864406779661017,51.1,1.27,0,meridian,Meridian Health — Mumbai - Central,7.69,2.44,316,0.21,28.74,5.25,0.344,0.514,0.434,0.08,LOW,0,19.0976,72.8492,0.5380952380952381,0.5333333333333333,0.48837209302325585,0.08574949698189135,0.08740311592622615,0.0,0.07266229898749256,0.07266229898749255,110.0,119.02333413049858,50.95805011986115,40.5902988361323,Low-Mod,1,False,0.12588299795171076
2026-02-18,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,128,7,11,16,50,0.8813559322033898,42.8,1.25,0,meridian,Meridian Health — Mumbai - Central,7.6,1.13,280,0.19,27.4,5.58,0.385,0.617,0.708,0.055,LOW,0,19.0976,72.8492,0.5619047619047619,0.5499999999999999,0.4684385382059801,0.08039848849192717,0.07715613783152492,0.0,0.03365098272781417,0.033650982727814194,0.0,117.67905116338694,49.722814427578676,39.29542568372883,Low-Mod,1,False,0.13251216835840096
2026-02-19,MER_MUMBAI_CENTRAL,Meridian Health — Mumbai - Central,private,Mumbai - Central,Mumbai,110,14,11,19,42,0.559322033898305,29.7,0.46,0,meridian,Meridian Health — Mumbai - Central,7.64,4.0,158,0.24,30.24,7.63,0.321,0.42,0.501,0.081,LOW,0,19.0976,72.8492,0.4761904761904762,0.5469696969696969,0.3920265780730897,0.0635475352112676,0.04448266544871504,0.0,0.11911852293031568,0.11911852293031566,0.0,119.36854830799996,50.2730845159646,39.87226293711567,Low-Mod,1,False,0.13804178884839607
2025-08-24,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,79,8,9,13,25,0.47457627118644063,42.5,1.11,0,meridian,Meridian Health — Mumbai - East,7.17,6.13,383,0.31,30.88,4.08,0.642,0.733,0.525,0.143,LOW,0,19.0449,72.8197,0.3285714285714286,0.0,0.45182724252491696,0.07661971830985916,0.10672301064473257,0.0,0.18254913639070877,0.1825491363907088,82.0,97.54893666605736,44.046756349672016,33.34532623106223,Low-Mod,1,False,0.12151072084845138
2025-08-25,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,67,4,9,7,21,0.4237288135593221,31.3,0.91,0,meridian,Meridian Health — Mumbai - East,7.14,4.03,266,0.25,22.54,5.91,0.439,0.508,0.16,0.096,LOW,0,19.0449,72.8197,0.27142857142857146,0.0,0.4119601328903655,0.06249955428775183,0.0740481666947838,0.0,0.12001191185229304,0.1200119118522931,63.0,93.28870931169128,40.737047844042955,29.875824246140276,Low,1,False,0.12299403280969934
2025-08-26,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,82,9,10,8,39,0.6271186440677966,39.7,1.28,1,meridian,Meridian Health — Mumbai - East,6.94,2.55,147,0.18,27.68,8.65,0.131,0.606,0.393,0.058,LOW,0,19.0449,72.8197,0.3428571428571429,0.34545454545454546,0.5016611295681064,0.09743115408871138,0.0409879123788049,0.0,0.07593805836807624,0.07593805836807621,58.0,75.12071495029832,32.03730393516424,20.756054722983883,Low,1,False,0.13380755701251196
2025-08-27,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,63,7,7,7,35,0.7627118644067795,26.3,0.66,0,meridian,Meridian Health — Mumbai - East,7.03,4.45,226,0.23,30.78,5.26,0.207,0.336,0.356,0.097,LOW,0,19.0449,72.8197,0.25238095238095243,0.3212121212121212,0.38870431893687707,0.05508072827207145,0.06317575398474544,0.0,0.1325193567599762,0.13251935675997617,68.0,71.77744478339054,31.931444100498343,20.64508395142736,Low,1,False,0.1077322141578787
2025-08-28,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,58,6,7,8,29,0.44067796610169496,29.8,1.5,0,meridian,Meridian Health — Mumbai - East,7.03,2.0,117,0.27,24.7,4.39,0.303,0.538,0.503,0.046,LOW,0,19.0449,72.8197,0.2285714285714286,0.30757575757575756,0.43521594684385384,0.06924211938296446,0.032603522458726115,0.0,0.05955926146515784,0.05955926146515789,69.0,71.08419498497771,30.00737628240445,18.628121701535072,Low,1,False,0.1401205167085054
2025-08-29,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,68,3,6,6,25,0.559322033898305,44.0,1.03,0,meridian,Meridian Health — Mumbai - East,7.17,3.15,49,0.3,31.25,6.98,0.157,0.269,0.39,0.053,LOW,0,19.0449,72.8197,0.2761904761904762,0.2863636363636364,0.4850498338870432,0.09264691597863041,0.014284871751614678,0.0,0.09380583680762358,0.09380583680762355,65.0,65.20592107113417,27.448972949078343,15.946198073484696,Low,1,False,0.12834369720784722
2025-08-30,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,69,6,8,9,22,0.47457627118644063,31.6,1.28,0,meridian,Meridian Health — Mumbai - East,6.98,3.29,146,0.23,22.44,4.25,0.572,0.329,0.355,0.069,LOW,0,19.0449,72.8197,0.280952380952381,0.2954545454545454,0.4551495016611296,0.07798674399337199,0.04091110461902665,0.0,0.09797498511018464,0.09797498511018465,67.0,68.35166351620045,29.547748396152826,18.146302876413976,Low,1,False,0.15340779316190162
2025-08-31,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,65,4,9,12,33,0.5423728813559322,43.1,0.1,0,meridian,Meridian Health — Mumbai - East,6.89,3.96,229,0.24,22.73,7.27,0.323,0.427,0.723,0.09,LOW,0,19.0449,72.8197,0.2619047619047619,0.30606060606060603,0.4385382059800665,0.07123086344151867,0.06387525322558303,0.0,0.11792733770101252,0.11792733770101249,64.0,69.84186129550433,31.03227549197935,19.702503278014483,Low,1,False,0.1375158114530594
2025-09-01,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,67,8,5,6,20,0.8305084745762711,35.9,0.95,0,meridian,Meridian Health — Mumbai - East,7.32,4.44,249,0.2,26.93,5.5,0.013,0.46,0.309,0.1,LOW,0,19.0449,72.8197,0.27142857142857146,0.3045454545454545,0.4584717607973422,0.07947995666305525,0.06952199513642292,0.0,0.1322215604526504,0.13222156045265043,61.0,69.36717124807845,31.154743957850574,19.830884549267793,Low,1,False,0.13863421356543254
2025-09-02,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,64,7,5,11,19,0.7627118644067795,48.5,0.63,0,meridian,Meridian Health — Mumbai - East,7.23,3.63,181,0.19,27.25,6.07,0.426,0.627,0.45,0.079,LOW,0,19.0449,72.8197,0.2571428571428572,0.29696969696969694,0.4418604651162791,0.07245743115408872,0.050634144066669134,0.0,0.10810005955926147,0.1081000595592615,54.0,66.44264006598559,29.177080943986923,17.757739515366225,Low,1,False,0.1384331284146471
2025-09-03,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,61,9,4,7,21,0.6610169491525425,34.5,1.34,0,meridian,Meridian Health — Mumbai - East,7.01,4.91,226,0.14,29.61,4.15,0.398,0.305,0.362,0.104,LOW,0,19.0449,72.8197,0.24285714285714288,0.2909090909090909,0.4418604651162791,0.07226232394366197,0.06329919502724618,0.0,0.1462179868969625,0.14621798689696253,73.0,66.62518269751408,30.011228798792644,18.632160218290565,Low,1,False,0.13169850605277172
2025-09-04,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,54,3,9,6,25,0.7796610169491524,25.8,0.25,0,meridian,Meridian Health — Mumbai - East,7.07,4.79,0,0.18,28.4,4.77,0.197,0.563,0.375,0.07,LOW,0,19.0449,72.8197,0.20952380952380956,0.2712121212121212,0.4285714285714286,0.06595243592703763,0.001279672140591118,0.0,0.142644431209053,0.142644431209053,72.0,61.08730795059081,25.89975765654459,14.322186314329583,Very Low,1,False,0.09026304685185627
2025-09-05,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,73,7,9,12,23,0.7796610169491524,49.6,1.19,0,meridian,Meridian Health — Mumbai - East,6.9,3.34,185,0.19,27.09,3.67,0.438,0.32,0.594,0.075,LOW,0,19.0449,72.8197,0.30000000000000004,0.28484848484848485,0.5149501661129569,0.10932707355242566,0.05163401651092521,0.0,0.09946396664681358,0.09946396664681356,62.0,63.31833069254721,27.870992438814774,16.388592760154545,Low,1,False,0.11006648293240612
2025-09-06,MER_MUMBAI_EAST,Meridian Health — Mumbai - East,private,Mumbai - East,Mumbai,72,6,8,11,25,0.7118644067796608,27.6,0.16,0,meridian,Meridian Health — Mumbai - East,7.03,3.11,210,0.26,23.59,4.96,0.336,0.62,0.688,0.075,LOW,0,19.0449,72.8197,0.29523809523809524,0.30151515151515146,0.4485049833887043,0.07534632452247733,0.05841915914704982,0.0,0.09261465157832043,0.09261465157832038,77.0,69.18594515437532,30.35309935194483,18.990536359491692,Low,1,False,0.14272293075864478
