hospital_id,hospital_name,city,tenant_profile,item_code,item_name,unit,current_stock,lead_time_days,unit_cost_inr
PUB_GMC_NAG,Government Medical College,Nagpur,default,ciprofloxacin_courses,Ciprofloxacin Course,course,233,5,95
PUB_GMC_NAG,Government Medical College,Nagpur,default,water_purification_tablets,Water Purification Tablets,tablet,8019,4,4
MER_NAGPUR_CENTRAL,Meridian Health — Nagpur - Central,Nagpur - Central,meridian,ors_sachets,ORS Sachets,sachet,530,1,15
MER_NAGPUR_CENTRAL,Meridian Health — Nagpur - Central,Nagpur - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,174,4,65
MER_NAGPUR_CENTRAL,Meridian Health — Nagpur - Central,Nagpur - Central,meridian,azithromycin_courses,Azithromycin Course,course,58,4,140
MER_NAGPUR_CENTRAL,Meridian Health — Nagpur - Central,Nagpur - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,48,4,95
MER_NAGPUR_CENTRAL,Meridian Health — Nagpur - Central,Nagpur - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,1486,2,4
MER_NAGPUR_EAST,Meridian Health — Nagpur - East,Nagpur - East,meridian,ors_sachets,ORS Sachets,sachet,2323,3,15
MER_NAGPUR_EAST,Meridian Health — Nagpur - East,Nagpur - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,841,3,65
MER_NAGPUR_EAST,Meridian Health — Nagpur - East,Nagpur - East,meridian,azithromycin_courses,Azithromycin Course,course,278,6,140
MER_NAGPUR_EAST,Meridian Health — Nagpur - East,Nagpur - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,226,4,95
MER_NAGPUR_EAST,Meridian Health — Nagpur - East,Nagpur - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,6679,2,4
MER_NAGPUR_NORTH,Meridian Health — Nagpur - North,Nagpur - North,meridian,ors_sachets,ORS Sachets,sachet,2244,3,15
MER_NAGPUR_NORTH,Meridian Health — Nagpur - North,Nagpur - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,855,3,65
MER_NAGPUR_NORTH,Meridian Health — Nagpur - North,Nagpur - North,meridian,azithromycin_courses,Azithromycin Course,course,197,6,140
MER_NAGPUR_NORTH,Meridian Health — Nagpur - North,Nagpur - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,171,4,95
MER_NAGPUR_NORTH,Meridian Health — Nagpur - North,Nagpur - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,5498,3,4
MER_NAGPUR_SOUTH,Meridian Health — Nagpur - South,Nagpur - South,meridian,ors_sachets,ORS Sachets,sachet,2775,2,15
MER_NAGPUR_SOUTH,Meridian Health — Nagpur - South,Nagpur - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,751,2,65
MER_NAGPUR_SOUTH,Meridian Health — Nagpur - South,Nagpur - South,meridian,azithromycin_courses,Azithromycin Course,course,223,6,140
MER_NAGPUR_SOUTH,Meridian Health — Nagpur - South,Nagpur - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,207,4,95
MER_NAGPUR_SOUTH,Meridian Health — Nagpur - South,Nagpur - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,7161,1,4
MER_NAGPUR_WEST,Meridian Health — Nagpur - West,Nagpur - West,meridian,ors_sachets,ORS Sachets,sachet,1861,1,15
MER_NAGPUR_WEST,Meridian Health — Nagpur - West,Nagpur - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,637,3,65
MER_NAGPUR_WEST,Meridian Health — Nagpur - West,Nagpur - West,meridian,azithromycin_courses,Azithromycin Course,course,152,5,140
MER_NAGPUR_WEST,Meridian Health — Nagpur - West,Nagpur - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,148,4,95
MER_NAGPUR_WEST,Meridian Health — Nagpur - West,Nagpur - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,4759,2,4
GOV_PANAJI,"District Government Hospital, Panaji",Panaji,government,ors_sachets,ORS Sachets,sachet,2120,6,15
GOV_PANAJI,"District Government Hospital, Panaji",Panaji,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,665,6,65
GOV_PANAJI,"District Government Hospital, Panaji",Panaji,government,azithromycin_courses,Azithromycin Course,course,223,7,140
GOV_PANAJI,"District Government Hospital, Panaji",Panaji,government,ciprofloxacin_courses,Ciprofloxacin Course,course,201,9,95
GOV_PANAJI,"District Government Hospital, Panaji",Panaji,government,water_purification_tablets,Water Purification Tablets,tablet,5807,6,4
GOV_PATNA,"District Government Hospital, Patna",Patna,government,ors_sachets,ORS Sachets,sachet,2916,6,15
GOV_PATNA,"District Government Hospital, Patna",Patna,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,997,7,65
GOV_PATNA,"District Government Hospital, Patna",Patna,government,azithromycin_courses,Azithromycin Course,course,269,9,140
GOV_PATNA,"District Government Hospital, Patna",Patna,government,ciprofloxacin_courses,Ciprofloxacin Course,course,267,8,95
GOV_PATNA,"District Government Hospital, Patna",Patna,government,water_purification_tablets,Water Purification Tablets,tablet,8569,6,4
MER_PATNA_CENTRAL,Meridian Health — Patna - Central,Patna - Central,meridian,ors_sachets,ORS Sachets,sachet,3155,1,15
MER_PATNA_CENTRAL,Meridian Health — Patna - Central,Patna - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1021,3,65
MER_PATNA_CENTRAL,Meridian Health — Patna - Central,Patna - Central,meridian,azithromycin_courses,Azithromycin Course,course,359,6,140
MER_PATNA_CENTRAL,Meridian Health — Patna - Central,Patna - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,289,4,95
MER_PATNA_CENTRAL,Meridian Health — Patna - Central,Patna - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,8851,2,4
MER_PATNA_EAST,Meridian Health — Patna - East,Patna - East,meridian,ors_sachets,ORS Sachets,sachet,1128,3,15
MER_PATNA_EAST,Meridian Health — Patna - East,Patna - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,517,3,65
MER_PATNA_EAST,Meridian Health — Patna - East,Patna - East,meridian,azithromycin_courses,Azithromycin Course,course,115,5,140
MER_PATNA_EAST,Meridian Health — Patna - East,Patna - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,112,4,95
MER_PATNA_EAST,Meridian Health — Patna - East,Patna - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,3808,1,4
MER_PATNA_NORTH,Meridian Health — Patna - North,Patna - North,meridian,ors_sachets,ORS Sachets,sachet,2011,2,15
MER_PATNA_NORTH,Meridian Health — Patna - North,Patna - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,740,2,65
MER_PATNA_NORTH,Meridian Health — Patna - North,Patna - North,meridian,azithromycin_courses,Azithromycin Course,course,230,5,140
MER_PATNA_NORTH,Meridian Health — Patna - North,Patna - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,170,6,95
MER_PATNA_NORTH,Meridian Health — Patna - North,Patna - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,6108,2,4
MER_PATNA_SOUTH,Meridian Health — Patna - South,Patna - South,meridian,ors_sachets,ORS Sachets,sachet,2366,1,15
MER_PATNA_SOUTH,Meridian Health — Patna - South,Patna - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,631,3,65
MER_PATNA_SOUTH,Meridian Health — Patna - South,Patna - South,meridian,azithromycin_courses,Azithromycin Course,course,217,6,140
MER_PATNA_SOUTH,Meridian Health — Patna - South,Patna - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,167,4,95
MER_PATNA_SOUTH,Meridian Health — Patna - South,Patna - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,5564,3,4
MER_PATNA_WEST,Meridian Health — Patna - West,Patna - West,meridian,ors_sachets,ORS Sachets,sachet,3146,1,15
MER_PATNA_WEST,Meridian Health — Patna - West,Patna - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1326,2,65
MER_PATNA_WEST,Meridian Health — Patna - West,Patna - West,meridian,azithromycin_courses,Azithromycin Course,course,354,4,140
MER_PATNA_WEST,Meridian Health — Patna - West,Patna - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,310,4,95
MER_PATNA_WEST,Meridian Health — Patna - West,Patna - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,9650,3,4
PUB_JIPMER_PDY,JIPMER,Puducherry,default,ors_sachets,ORS Sachets,sachet,3469,3,15
PUB_JIPMER_PDY,JIPMER,Puducherry,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,932,5,65
PUB_JIPMER_PDY,JIPMER,Puducherry,default,azithromycin_courses,Azithromycin Course,course,359,6,140
PUB_JIPMER_PDY,JIPMER,Puducherry,default,ciprofloxacin_courses,Ciprofloxacin Course,course,265,5,95
PUB_JIPMER_PDY,JIPMER,Puducherry,default,water_purification_tablets,Water Purification Tablets,tablet,7870,4,4
PVT_RUBY_PUNE,Ruby Hall Clinic,Pune,default,ors_sachets,ORS Sachets,sachet,2206,3,15
PVT_RUBY_PUNE,Ruby Hall Clinic,Pune,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,802,5,65
PVT_RUBY_PUNE,Ruby Hall Clinic,Pune,default,azithromycin_courses,Azithromycin Course,course,239,6,140
PVT_RUBY_PUNE,Ruby Hall Clinic,Pune,default,ciprofloxacin_courses,Ciprofloxacin Course,course,196,5,95
PVT_RUBY_PUNE,Ruby Hall Clinic,Pune,default,water_purification_tablets,Water Purification Tablets,tablet,5592,2,4
MER_PUNE_CENTRAL,Meridian Health — Pune - Central,Pune - Central,meridian,ors_sachets,ORS Sachets,sachet,2720,1,15
MER_PUNE_CENTRAL,Meridian Health — Pune - Central,Pune - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,942,2,65
MER_PUNE_CENTRAL,Meridian Health — Pune - Central,Pune - Central,meridian,azithromycin_courses,Azithromycin Course,course,226,6,140
MER_PUNE_CENTRAL,Meridian Health — Pune - Central,Pune - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,206,5,95
MER_PUNE_CENTRAL,Meridian Health — Pune - Central,Pune - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,8285,2,4
MER_PUNE_EAST,Meridian Health — Pune - East,Pune - East,meridian,ors_sachets,ORS Sachets,sachet,3044,3,15
MER_PUNE_EAST,Meridian Health — Pune - East,Pune - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1088,4,65
MER_PUNE_EAST,Meridian Health — Pune - East,Pune - East,meridian,azithromycin_courses,Azithromycin Course,course,284,6,140
MER_PUNE_EAST,Meridian Health — Pune - East,Pune - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,257,4,95
MER_PUNE_EAST,Meridian Health — Pune - East,Pune - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,9654,3,4
MER_PUNE_NORTH,Meridian Health — Pune - North,Pune - North,meridian,ors_sachets,ORS Sachets,sachet,1532,2,15
MER_PUNE_NORTH,Meridian Health — Pune - North,Pune - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,516,3,65
MER_PUNE_NORTH,Meridian Health — Pune - North,Pune - North,meridian,azithromycin_courses,Azithromycin Course,course,160,5,140
MER_PUNE_NORTH,Meridian Health — Pune - North,Pune - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,152,5,95
MER_PUNE_NORTH,Meridian Health — Pune - North,Pune - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,4335,2,4
MER_PUNE_SOUTH,Meridian Health — Pune - South,Pune - South,meridian,ors_sachets,ORS Sachets,sachet,2328,1,15
MER_PUNE_SOUTH,Meridian Health — Pune - South,Pune - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,709,4,65
MER_PUNE_SOUTH,Meridian Health — Pune - South,Pune - South,meridian,azithromycin_courses,Azithromycin Course,course,228,4,140
MER_PUNE_SOUTH,Meridian Health — Pune - South,Pune - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,204,5,95
MER_PUNE_SOUTH,Meridian Health — Pune - South,Pune - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,5572,1,4
MER_PUNE_WEST,Meridian Health — Pune - West,Pune - West,meridian,ors_sachets,ORS Sachets,sachet,2905,1,15
MER_PUNE_WEST,Meridian Health — Pune - West,Pune - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1171,2,65
MER_PUNE_WEST,Meridian Health — Pune - West,Pune - West,meridian,azithromycin_courses,Azithromycin Course,course,310,5,140
MER_PUNE_WEST,Meridian Health — Pune - West,Pune - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,232,4,95
MER_PUNE_WEST,Meridian Health — Pune - West,Pune - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,7686,3,4
GOV_RAIPUR,"District Government Hospital, Raipur",Raipur,government,ors_sachets,ORS Sachets,sachet,1955,4,15
GOV_RAIPUR,"District Government Hospital, Raipur",Raipur,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,535,5,65
GOV_RAIPUR,"District Government Hospital, Raipur",Raipur,government,azithromycin_courses,Azithromycin Course,course,196,9,140
GOV_RAIPUR,"District Government Hospital, Raipur",Raipur,government,ciprofloxacin_courses,Ciprofloxacin Course,course,134,8,95
GOV_RAIPUR,"District Government Hospital, Raipur",Raipur,government,water_purification_tablets,Water Purification Tablets,tablet,5017,6,4
GOV_RANCHI,"District Government Hospital, Ranchi",Ranchi,government,ors_sachets,ORS Sachets,sachet,2216,4,15
GOV_RANCHI,"District Government Hospital, Ranchi",Ranchi,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,820,6,65
GOV_RANCHI,"District Government Hospital, Ranchi",Ranchi,government,azithromycin_courses,Azithromycin Course,course,191,9,140
GOV_RANCHI,"District Government Hospital, Ranchi",Ranchi,government,ciprofloxacin_courses,Ciprofloxacin Course,course,181,9,95
GOV_RANCHI,"District Government Hospital, Ranchi",Ranchi,government,water_purification_tablets,Water Purification Tablets,tablet,6969,5,4
GOV_SHILLONG,"District Government Hospital, Shillong",Shillong,government,ors_sachets,ORS Sachets,sachet,1734,5,15
GOV_SHILLONG,"District Government Hospital, Shillong",Shillong,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,574,7,65
GOV_SHILLONG,"District Government Hospital, Shillong",Shillong,government,azithromycin_courses,Azithromycin Course,course,160,9,140
GOV_SHILLONG,"District Government Hospital, Shillong",Shillong,government,ciprofloxacin_courses,Ciprofloxacin Course,course,140,8,95
GOV_SHILLONG,"District Government Hospital, Shillong",Shillong,government,water_purification_tablets,Water Purification Tablets,tablet,5570,4,4
GOV_SHIMLA,"District Government Hospital, Shimla",Shimla,government,ors_sachets,ORS Sachets,sachet,2009,4,15
GOV_SHIMLA,"District Government Hospital, Shimla",Shimla,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,837,5,65
GOV_SHIMLA,"District Government Hospital, Shimla",Shimla,government,azithromycin_courses,Azithromycin Course,course,257,7,140
GOV_SHIMLA,"District Government Hospital, Shimla",Shimla,government,ciprofloxacin_courses,Ciprofloxacin Course,course,220,9,95
GOV_SHIMLA,"District Government Hospital, Shimla",Shimla,government,water_purification_tablets,Water Purification Tablets,tablet,6078,6,4
RD_SITAPUR,"Ram Dayal Hospital, Sitapur",Sitapur,ramdayal,ors_sachets,ORS Sachets,sachet,1100,7,15
RD_SITAPUR,"Ram Dayal Hospital, Sitapur",Sitapur,ramdayal,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,421,8,65
RD_SITAPUR,"Ram Dayal Hospital, Sitapur",Sitapur,ramdayal,azithromycin_courses,Azithromycin Course,course,99,9,140
RD_SITAPUR,"Ram Dayal Hospital, Sitapur",Sitapur,ramdayal,ciprofloxacin_courses,Ciprofloxacin Course,course,110,10,95
RD_SITAPUR,"Ram Dayal Hospital, Sitapur",Sitapur,ramdayal,water_purification_tablets,Water Purification Tablets,tablet,3709,6,4
GOV_SRINAGAR,"District Government Hospital, Srinagar",Srinagar,government,ors_sachets,ORS Sachets,sachet,4223,6,15
GOV_SRINAGAR,"District Government Hospital, Srinagar",Srinagar,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1258,7,65
GOV_SRINAGAR,"District Government Hospital, Srinagar",Srinagar,government,azithromycin_courses,Azithromycin Course,course,409,7,140
GOV_SRINAGAR,"District Government Hospital, Srinagar",Srinagar,government,ciprofloxacin_courses,Ciprofloxacin Course,course,293,9,95
GOV_SRINAGAR,"District Government Hospital, Srinagar",Srinagar,government,water_purification_tablets,Water Purification Tablets,tablet,12573,5,4
GOV_SURAT,"District Government Hospital, Surat",Surat,government,ors_sachets,ORS Sachets,sachet,3211,6,15
GOV_SURAT,"District Government Hospital, Surat",Surat,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1023,7,65
GOV_SURAT,"District Government Hospital, Surat",Surat,government,azithromycin_courses,Azithromycin Course,course,367,9,140
GOV_SURAT,"District Government Hospital, Surat",Surat,government,ciprofloxacin_courses,Ciprofloxacin Course,course,262,9,95
GOV_SURAT,"District Government Hospital, Surat",Surat,government,water_purification_tablets,Water Purification Tablets,tablet,8642,6,4
MER_SURAT_CENTRAL,Meridian Health — Surat - Central,Surat - Central,meridian,ors_sachets,ORS Sachets,sachet,2891,1,15
MER_SURAT_CENTRAL,Meridian Health — Surat - Central,Surat - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,933,4,65
MER_SURAT_CENTRAL,Meridian Health — Surat - Central,Surat - Central,meridian,azithromycin_courses,Azithromycin Course,course,329,6,140
MER_SURAT_CENTRAL,Meridian Health — Surat - Central,Surat - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,288,6,95
MER_SURAT_CENTRAL,Meridian Health — Surat - Central,Surat - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,7867,3,4
MER_SURAT_EAST,Meridian Health — Surat - East,Surat - East,meridian,ors_sachets,ORS Sachets,sachet,1978,2,15
MER_SURAT_EAST,Meridian Health — Surat - East,Surat - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,679,2,65
MER_SURAT_EAST,Meridian Health — Surat - East,Surat - East,meridian,azithromycin_courses,Azithromycin Course,course,212,6,140
MER_SURAT_EAST,Meridian Health — Surat - East,Surat - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,175,5,95
MER_SURAT_EAST,Meridian Health — Surat - East,Surat - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,4883,2,4
MER_SURAT_NORTH,Meridian Health — Surat - North,Surat - North,meridian,ors_sachets,ORS Sachets,sachet,3513,1,15
MER_SURAT_NORTH,Meridian Health — Surat - North,Surat - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1371,3,65
MER_SURAT_NORTH,Meridian Health — Surat - North,Surat - North,meridian,azithromycin_courses,Azithromycin Course,course,448,4,140
MER_SURAT_NORTH,Meridian Health — Surat - North,Surat - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,306,5,95
MER_SURAT_NORTH,Meridian Health — Surat - North,Surat - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,11474,2,4
MER_SURAT_SOUTH,Meridian Health — Surat - South,Surat - South,meridian,ors_sachets,ORS Sachets,sachet,2439,2,15
MER_SURAT_SOUTH,Meridian Health — Surat - South,Surat - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,705,4,65
MER_SURAT_SOUTH,Meridian Health — Surat - South,Surat - South,meridian,azithromycin_courses,Azithromycin Course,course,188,4,140
MER_SURAT_SOUTH,Meridian Health — Surat - South,Surat - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,211,6,95
MER_SURAT_SOUTH,Meridian Health — Surat - South,Surat - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,5267,2,4
MER_SURAT_WEST,Meridian Health — Surat - West,Surat - West,meridian,ors_sachets,ORS Sachets,sachet,868,3,15
MER_SURAT_WEST,Meridian Health — Surat - West,Surat - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,303,3,65
MER_SURAT_WEST,Meridian Health — Surat - West,Surat - West,meridian,azithromycin_courses,Azithromycin Course,course,101,5,140
MER_SURAT_WEST,Meridian Health — Surat - West,Surat - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,80,5,95
MER_SURAT_WEST,Meridian Health — Surat - West,Surat - West,meridian,water_purification_tablets,Water Purification Tablets,tablet,2673,2,4
GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",Thiruvananthapuram,government,ors_sachets,ORS Sachets,sachet,2604,6,15
GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",Thiruvananthapuram,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,915,6,65
GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",Thiruvananthapuram,government,azithromycin_courses,Azithromycin Course,course,250,7,140
GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",Thiruvananthapuram,government,ciprofloxacin_courses,Ciprofloxacin Course,course,205,7,95
GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",Thiruvananthapuram,government,water_purification_tablets,Water Purification Tablets,tablet,7501,5,4
PUB_BHU_VNS,Sir Sunderlal Hospital (BHU),Varanasi,default,ors_sachets,ORS Sachets,sachet,3106,2,15
PUB_BHU_VNS,Sir Sunderlal Hospital (BHU),Varanasi,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,919,5,65
PUB_BHU_VNS,Sir Sunderlal Hospital (BHU),Varanasi,default,azithromycin_courses,Azithromycin Course,course,315,6,140
PUB_BHU_VNS,Sir Sunderlal Hospital (BHU),Varanasi,default,ciprofloxacin_courses,Ciprofloxacin Course,course,231,5,95
PUB_BHU_VNS,Sir Sunderlal Hospital (BHU),Varanasi,default,water_purification_tablets,Water Purification Tablets,tablet,7899,3,4
PUB_CMC_VEL,Christian Medical College,Vellore,default,ors_sachets,ORS Sachets,sachet,2895,4,15
PUB_CMC_VEL,Christian Medical College,Vellore,default,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,994,3,65
PUB_CMC_VEL,Christian Medical College,Vellore,default,azithromycin_courses,Azithromycin Course,course,267,5,140
PUB_CMC_VEL,Christian Medical College,Vellore,default,ciprofloxacin_courses,Ciprofloxacin Course,course,227,7,95
PUB_CMC_VEL,Christian Medical College,Vellore,default,water_purification_tablets,Water Purification Tablets,tablet,8077,4,4
GOV_VISAKHAPATNAM,"District Government Hospital, Visakhapatnam",Visakhapatnam,government,ors_sachets,ORS Sachets,sachet,1445,4,15
GOV_VISAKHAPATNAM,"District Government Hospital, Visakhapatnam",Visakhapatnam,government,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,535,5,65
GOV_VISAKHAPATNAM,"District Government Hospital, Visakhapatnam",Visakhapatnam,government,azithromycin_courses,Azithromycin Course,course,142,9,140
GOV_VISAKHAPATNAM,"District Government Hospital, Visakhapatnam",Visakhapatnam,government,ciprofloxacin_courses,Ciprofloxacin Course,course,116,9,95
GOV_VISAKHAPATNAM,"District Government Hospital, Visakhapatnam",Visakhapatnam,government,water_purification_tablets,Water Purification Tablets,tablet,4855,6,4
MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,Visakhapatnam - Central,meridian,ors_sachets,ORS Sachets,sachet,2607,1,15
MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,Visakhapatnam - Central,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,827,3,65
MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,Visakhapatnam - Central,meridian,azithromycin_courses,Azithromycin Course,course,289,6,140
MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,Visakhapatnam - Central,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,244,5,95
MER_VISAKHAPATNAM_CENTRA,Meridian Health — Visakhapatnam - Central,Visakhapatnam - Central,meridian,water_purification_tablets,Water Purification Tablets,tablet,7745,2,4
MER_VISAKHAPATNAM_EAST,Meridian Health — Visakhapatnam - East,Visakhapatnam - East,meridian,ors_sachets,ORS Sachets,sachet,3088,1,15
MER_VISAKHAPATNAM_EAST,Meridian Health — Visakhapatnam - East,Visakhapatnam - East,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1149,3,65
MER_VISAKHAPATNAM_EAST,Meridian Health — Visakhapatnam - East,Visakhapatnam - East,meridian,azithromycin_courses,Azithromycin Course,course,274,5,140
MER_VISAKHAPATNAM_EAST,Meridian Health — Visakhapatnam - East,Visakhapatnam - East,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,271,6,95
MER_VISAKHAPATNAM_EAST,Meridian Health — Visakhapatnam - East,Visakhapatnam - East,meridian,water_purification_tablets,Water Purification Tablets,tablet,10048,2,4
MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,Visakhapatnam - North,meridian,ors_sachets,ORS Sachets,sachet,1915,1,15
MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,Visakhapatnam - North,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,703,4,65
MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,Visakhapatnam - North,meridian,azithromycin_courses,Azithromycin Course,course,234,5,140
MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,Visakhapatnam - North,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,179,5,95
MER_VISAKHAPATNAM_NORTH,Meridian Health — Visakhapatnam - North,Visakhapatnam - North,meridian,water_purification_tablets,Water Purification Tablets,tablet,6288,1,4
MER_VISAKHAPATNAM_SOUTH,Meridian Health — Visakhapatnam - South,Visakhapatnam - South,meridian,ors_sachets,ORS Sachets,sachet,3527,2,15
MER_VISAKHAPATNAM_SOUTH,Meridian Health — Visakhapatnam - South,Visakhapatnam - South,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,1223,4,65
MER_VISAKHAPATNAM_SOUTH,Meridian Health — Visakhapatnam - South,Visakhapatnam - South,meridian,azithromycin_courses,Azithromycin Course,course,357,5,140
MER_VISAKHAPATNAM_SOUTH,Meridian Health — Visakhapatnam - South,Visakhapatnam - South,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,277,5,95
MER_VISAKHAPATNAM_SOUTH,Meridian Health — Visakhapatnam - South,Visakhapatnam - South,meridian,water_purification_tablets,Water Purification Tablets,tablet,9558,2,4
MER_VISAKHAPATNAM_WEST,Meridian Health — Visakhapatnam - West,Visakhapatnam - West,meridian,ors_sachets,ORS Sachets,sachet,2115,1,15
MER_VISAKHAPATNAM_WEST,Meridian Health — Visakhapatnam - West,Visakhapatnam - West,meridian,iv_fluid_bags,IV Fluid - Ringer's Lactate (1L),bag,777,3,65
MER_VISAKHAPATNAM_WEST,Meridian Health — Visakhapatnam - West,Visakhapatnam - West,meridian,azithromycin_courses,Azithromycin Course,course,239,4,140
MER_VISAKHAPATNAM_WEST,Meridian Health — Visakhapatnam - West,Visakhapatnam - West,meridian,ciprofloxacin_courses,Ciprofloxacin Course,course,222,4,95
